timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2019-09-15T05:00:00+0200,9758,9057,,1270,742,528
2019-09-15T06:00:00+0200,9960,9014,,1340,766,574
2019-09-15T07:00:00+0200,10041,8824,,1391,790,600
2019-09-15T08:00:00+0200,10331,8706,,1389,790,599
2019-09-15T09:00:00+0200,10563,8528,,1275,754,521
2019-09-15T10:00:00+0200,10498,8296,,1103,696,407
2019-09-15T11:00:00+0200,10185,8149,,981,619,362
2019-09-15T12:00:00+0200,10045,8089,,960,603,357
2019-09-15T13:00:00+0200,9920,7891,,914,589,325
2019-09-15T14:00:00+0200,10034,7599,,851,586,265
2019-09-15T15:00:00+0200,10352,7678,,775,526,250
2019-09-15T16:00:00+0200,10945,8147,,688,441,247
2019-09-15T17:00:00+0200,11962,9065,,626,441,186
2019-09-15T18:00:00+0200,12443,9873,,538,367,170
2019-09-15T19:00:00+0200,12670,10519,,347,252,95
2019-09-15T20:00:00+0200,13016,11035,,278,245,33
2019-09-15T21:00:00+0200,12555,11194,,276,251,25
2019-09-15T22:00:00+0200,11961,11012,,209,186,23
2019-09-15T23:00:00+0200,11241,10556,,213,185,28
2019-09-16T00:00:00+0200,10698,10051,,187,145,41
2019-09-16T01:00:00+0200,10353,9688,,153,109,44
2019-09-16T02:00:00+0200,10138,9463,,137,113,24
2019-09-16T03:00:00+0200,10108,9399,,107,88,20
2019-09-16T04:00:00+0200,10254,9426,,97,72,25
2019-09-16T05:00:00+0200,10710,9706,,105,78,27
2019-09-16T06:00:00+0200,11981,10552,,79,55,24
2019-09-16T07:00:00+0200,13552,11415,,61,51,10
2019-09-16T08:00:00+0200,14597,11785,,86,77,9
2019-09-16T09:00:00+0200,14956,11542,,52,44,8
2019-09-16T10:00:00+0200,14942,10960,,63,54,9
2019-09-16T11:00:00+0200,14876,10711,,71,64,6
2019-09-16T12:00:00+0200,14536,10506,,89,79,10
2019-09-16T13:00:00+0200,14497,10504,,77,61,15
2019-09-16T14:00:00+0200,14426,10533,,101,79,22
2019-09-16T15:00:00+0200,14314,10730,,152,114,38
2019-09-16T16:00:00+0200,14322,11077,,198,143,55
2019-09-16T17:00:00+0200,14657,11714,,200,146,54
2019-09-16T18:00:00+0200,14389,12001,,265,216,49
2019-09-16T19:00:00+0200,14403,12345,,328,281,47
2019-09-16T20:00:00+0200,14527,12655,,397,311,86
2019-09-16T21:00:00+0200,13803,12704,,576,443,133
2019-09-16T22:00:00+0200,12922,12126,,588,440,147
2019-09-16T23:00:00+0200,12111,11467,,598,405,193
2019-09-17T00:00:00+0200,11275,10711,,676,464,212
2019-09-17T01:00:00+0200,10854,10169,,673,486,186
2019-09-17T02:00:00+0200,10645,9890,,783,570,213
2019-09-17T03:00:00+0200,10528,9758,,746,493,253
2019-09-17T04:00:00+0200,10547,9786,,805,595,210
2019-09-17T05:00:00+0200,10922,10024,,770,554,217
2019-09-17T06:00:00+0200,12057,10841,,847,643,204
2019-09-17T07:00:00+0200,13536,11821,,898,656,243
2019-09-17T08:00:00+0200,14289,12315,,1083,734,349
2019-09-17T09:00:00+0200,14317,12251,,1202,738,464
2019-09-17T10:00:00+0200,14010,11897,,1333,780,552
2019-09-17T11:00:00+0200,13783,11598,,1351,757,594
2019-09-17T12:00:00+0200,13668,11291,,1416,784,631
2019-09-17T13:00:00+0200,13616,11210,,1296,601,695
2019-09-17T14:00:00+0200,13451,11174,,1430,632,798
2019-09-17T15:00:00+0200,13444,11432,,1612,632,980
2019-09-17T16:00:00+0200,13596,11790,,1553,621,932
2019-09-17T17:00:00+0200,14065,12366,,1619,703,915
2019-09-17T18:00:00+0200,14037,12430,,1602,831,772
2019-09-17T19:00:00+0200,14163,12400,,1458,818,639
2019-09-17T20:00:00+0200,14496,12702,,1330,793,537
2019-09-17T21:00:00+0200,13739,12822,,1194,751,443
2019-09-17T22:00:00+0200,12867,12273,,1197,780,417
2019-09-17T23:00:00+0200,12120,11641,,1155,776,379
2019-09-18T00:00:00+0200,11286,9969,,1063,732,331
2019-09-18T01:00:00+0200,10742,10241,,915,636,280
2019-09-18T02:00:00+0200,10482,9953,,870,613,257
2019-09-18T03:00:00+0200,10467,9799,,696,512,183
2019-09-18T04:00:00+0200,10548,9759,,661,530,131
2019-09-18T05:00:00+0200,10967,9965,,573,447,126
2019-09-18T06:00:00+0200,12175,10771,,653,517,136
2019-09-18T07:00:00+0200,13666,11681,,714,547,166
2019-09-18T08:00:00+0200,14369,12284,,681,520,162
2019-09-18T09:00:00+0200,14288,12318,,580,402,177
2019-09-18T10:00:00+0200,13709,12178,,495,365,130
2019-09-18T11:00:00+0200,13380,12189,,396,320,76
2019-09-18T12:00:00+0200,13139,12103,,442,339,103
2019-09-18T13:00:00+0200,13034,12015,,448,309,139
2019-09-18T14:00:00+0200,13085,12108,,571,349,223
2019-09-18T15:00:00+0200,13297,12284,,661,443,218
2019-09-18T16:00:00+0200,13584,12531,,773,465,308
2019-09-18T17:00:00+0200,14193,12835,,899,530,369
2019-09-18T18:00:00+0200,14167,12535,,862,549,313
2019-09-18T19:00:00+0200,14239,12461,,794,544,250
2019-09-18T20:00:00+0200,14513,12670,,722,545,176
2019-09-18T21:00:00+0200,13817,12573,,620,479,141
2019-09-18T22:00:00+0200,12829,11990,,458,353,105
2019-09-18T23:00:00+0200,12007,11435,,440,348,92
2019-09-19T00:00:00+0200,11339,10666,,363,290,73
2019-09-19T01:00:00+0200,10886,10085,,284,243,41
2019-09-19T02:00:00+0200,10674,9785,,227,196,31
2019-09-19T03:00:00+0200,10527,9675,,181,159,22
2019-09-19T04:00:00+0200,10541,9663,,214,196,18
2019-09-19T05:00:00+0200,10933,9906,,182,162,19
2019-09-19T06:00:00+0200,12106,10808,,186,165,21
2019-09-19T07:00:00+0200,13675,11910,,168,151,17
2019-09-19T08:00:00+0200,14398,12505,,118,107,11
2019-09-19T09:00:00+0200,14298,12343,,77,70,7
2019-09-19T10:00:00+0200,13894,11888,,47,41,6
2019-09-19T11:00:00+0200,13548,11476,,24,17,8
2019-09-19T12:00:00+0200,13156,11021,,22,13,9
2019-09-19T13:00:00+0200,13140,11047,,16,6,10
2019-09-19T14:00:00+0200,13039,11018,,21,11,10
2019-09-19T15:00:00+0200,13022,11047,,39,21,18
2019-09-19T16:00:00+0200,13294,11283,,39,20,19
2019-09-19T17:00:00+0200,13926,11868,,43,20,23
2019-09-19T18:00:00+0200,14065,12089,,50,25,25
2019-09-19T19:00:00+0200,14265,12251,,61,30,31
2019-09-19T20:00:00+0200,14609,12623,,63,29,34
2019-09-19T21:00:00+0200,13876,12493,,51,18,34
2019-09-19T22:00:00+0200,12936,11864,,52,4,48
2019-09-19T23:00:00+0200,12181,11255,,61,5,55
2019-09-20T00:00:00+0200,11450,10542,,61,5,55
2019-09-20T01:00:00+0200,10918,9988,,63,2,60
2019-09-20T02:00:00+0200,10713,9717,,51,2,49
2019-09-20T03:00:00+0200,10594,9571,,62,15,47
2019-09-20T04:00:00+0200,10671,9546,,64,27,37
2019-09-20T05:00:00+0200,11090,9841,,55,23,31
2019-09-20T06:00:00+0200,12243,10663,,39,11,29
2019-09-20T07:00:00+0200,13740,11300,,29,6,22
2019-09-20T08:00:00+0200,14395,12293,,30,6,24
2019-09-20T09:00:00+0200,14199,12273,,37,11,26
2019-09-20T10:00:00+0200,13678,11792,,22,6,16
2019-09-20T11:00:00+0200,13240,11342,,32,13,18
2019-09-20T12:00:00+0200,12768,10907,,32,6,27
2019-09-20T13:00:00+0200,12645,10649,,65,31,35
2019-09-20T14:00:00+0200,12602,10651,,77,34,44
2019-09-20T15:00:00+0200,12679,10889,,103,43,60
2019-09-20T16:00:00+0200,12990,11260,,112,39,73
2019-09-20T17:00:00+0200,13643,11822,,165,66,99
2019-09-20T18:00:00+0200,13911,11988,,216,81,135
2019-09-20T19:00:00+0200,14053,12042,,279,104,175
2019-09-20T20:00:00+0200,14246,12209,,389,137,252
2019-09-20T21:00:00+0200,13504,11999,,468,165,303
2019-09-20T22:00:00+0200,12658,11463,,594,178,416
2019-09-20T23:00:00+0200,11989,10998,,640,172,468
2019-09-21T00:00:00+0200,11241,10492,,645,190,455
2019-09-21T01:00:00+0200,10700,9975,,686,199,487
2019-09-21T02:00:00+0200,10417,9660,,612,180,432
2019-09-21T03:00:00+0200,10287,9467,,574,167,406
2019-09-21T04:00:00+0200,10234,9338,,484,116,368
2019-09-21T05:00:00+0200,10347,9346,,442,94,349
2019-09-21T06:00:00+0200,10748,9601,,435,92,343
2019-09-21T07:00:00+0200,11263,9647,,450,114,336
2019-09-21T08:00:00+0200,11669,9602,,497,158,338
2019-09-21T09:00:00+0200,11650,9448,,445,166,279
2019-09-21T10:00:00+0200,11278,9059,,370,165,205
2019-09-21T11:00:00+0200,10844,8646,,368,185,183
2019-09-21T12:00:00+0200,10512,8286,,380,179,201
2019-09-21T13:00:00+0200,10294,8022,,573,247,326
2019-09-21T14:00:00+0200,10236,8035,,671,298,373
2019-09-21T15:00:00+0200,10401,8099,,762,359,403
2019-09-21T16:00:00+0200,10922,8627,,743,332,412
2019-09-21T17:00:00+0200,11847,9518,,756,353,403
2019-09-21T18:00:00+0200,12510,10087,,775,392,384
2019-09-21T19:00:00+0200,12836,10493,,954,432,522
2019-09-21T20:00:00+0200,13082,10868,,1195,528,667
2019-09-21T21:00:00+0200,12502,10955,,1337,609,728
2019-09-21T22:00:00+0200,11941,10702,,1324,607,717
2019-09-21T23:00:00+0200,11304,10293,,1294,660,634
2019-09-22T00:00:00+0200,10746,9879,,1175,614,561
2019-09-22T01:00:00+0200,10290,9464,,1015,487,528
2019-09-22T02:00:00+0200,10051,9180,,971,400,571
2019-09-22T03:00:00+0200,9934,8961,,917,340,576
2019-09-22T04:00:00+0200,9827,8852,,840,293,547
2019-09-22T05:00:00+0200,9929,8831,,827,286,542
2019-09-22T06:00:00+0200,10105,8840,,824,283,541
2019-09-22T07:00:00+0200,10249,8689,,787,296,491
2019-09-22T08:00:00+0200,10546,8651,,726,285,441
2019-09-22T09:00:00+0200,10643,8565,,605,287,319
2019-09-22T10:00:00+0200,10492,8246,,455,253,202
2019-09-22T11:00:00+0200,10316,7983,,361,186,174
2019-09-22T12:00:00+0200,10228,7885,,357,184,173
2019-09-22T13:00:00+0200,10124,7693,,425,190,236
2019-09-22T14:00:00+0200,10114,7482,,496,246,250
2019-09-22T15:00:00+0200,10408,7643,,581,304,277
2019-09-22T16:00:00+0200,11157,8171,,553,299,254
2019-09-22T17:00:00+0200,12362,9169,,458,281,177
2019-09-22T18:00:00+0200,12926,9886,,592,312,280
2019-09-22T19:00:00+0200,13258,10439,,574,286,288
2019-09-22T20:00:00+0200,13355,11018,,575,366,209
2019-09-22T21:00:00+0200,12738,11010,,647,427,220
2019-09-22T22:00:00+0200,12097,10769,,807,421,387
2019-09-22T23:00:00+0200,11440,10298,,841,471,370
2019-09-23T00:00:00+0200,10918,9845,,713,367,346
2019-09-23T01:00:00+0200,10577,9523,,520,291,229
2019-09-23T02:00:00+0200,10435,9280,,440,217,222
2019-09-23T03:00:00+0200,10367,9194,,484,286,198
2019-09-23T04:00:00+0200,10474,9258,,594,420,174
2019-09-23T05:00:00+0200,10965,9564,,427,266,161
2019-09-23T06:00:00+0200,12162,10464,,272,125,147
2019-09-23T07:00:00+0200,13804,11441,,228,82,146
2019-09-23T08:00:00+0200,14795,11977,,207,60,147
2019-09-23T09:00:00+0200,14964,11884,,230,79,151
2019-09-23T10:00:00+0200,14725,11414,,272,103,169
2019-09-23T11:00:00+0200,14453,11215,,270,134,136
2019-09-23T12:00:00+0200,13933,11009,,326,181,145
2019-09-23T13:00:00+0200,13933,10937,,351,167,184
2019-09-23T14:00:00+0200,13972,10915,,348,137,210
2019-09-23T15:00:00+0200,13960,11012,,409,132,277
2019-09-23T16:00:00+0200,14032,11261,,405,141,265
2019-09-23T17:00:00+0200,14495,11792,,228,108,120
2019-09-23T18:00:00+0200,14404,11890,,199,131,68
2019-09-23T19:00:00+0200,14608,12099,,155,93,62
2019-09-23T20:00:00+0200,14714,12379,,135,76,59
2019-09-23T21:00:00+0200,13863,12263,,187,85,102
2019-09-23T22:00:00+0200,12926,11653,,302,139,164
2019-09-23T23:00:00+0200,12128,11038,,537,306,231
2019-09-24T00:00:00+0200,11365,10289,,508,278,230
2019-09-24T01:00:00+0200,10902,9773,,548,257,291
2019-09-24T02:00:00+0200,10696,9534,,536,243,293
2019-09-24T03:00:00+0200,10586,9400,,587,274,313
2019-09-24T04:00:00+0200,10615,9422,,569,274,294
2019-09-24T05:00:00+0200,11042,9657,,668,321,346
2019-09-24T06:00:00+0200,12231,10434,,768,375,393
2019-09-24T07:00:00+0200,13846,11493,,837,400,437
2019-09-24T08:00:00+0200,14665,12142,,878,486,392
2019-09-24T09:00:00+0200,14810,12009,,772,418,353
2019-09-24T10:00:00+0200,14554,11579,,757,407,350
2019-09-24T11:00:00+0200,14413,11292,,1018,587,431
2019-09-24T12:00:00+0200,14342,10978,,1209,727,483
2019-09-24T13:00:00+0200,14587,10871,,1220,715,505
2019-09-24T14:00:00+0200,14832,10768,,1276,743,532
2019-09-24T15:00:00+0200,14911,10856,,1262,717,545
2019-09-24T16:00:00+0200,15100,11115,,1107,597,510
2019-09-24T17:00:00+0200,15416,11664,,1061,535,526
2019-09-24T18:00:00+0200,15097,11743,,1270,740,530
2019-09-24T19:00:00+0200,15082,11799,,1319,753,566
2019-09-24T20:00:00+0200,14814,12234,,1333,757,576
2019-09-24T21:00:00+0200,13948,12167,,1244,770,474
2019-09-24T22:00:00+0200,13020,11619,,1145,723,421
2019-09-24T23:00:00+0200,12249,11050,,1052,712,340
2019-09-25T00:00:00+0200,11434,10302,,983,690,292
2019-09-25T01:00:00+0200,10887,9776,,914,630,284
2019-09-25T02:00:00+0200,10698,9529,,870,585,285
2019-09-25T03:00:00+0200,10608,9456,,786,502,284
2019-09-25T04:00:00+0200,10622,9483,,630,342,288
2019-09-25T05:00:00+0200,11019,9774,,562,278,284
2019-09-25T06:00:00+0200,12227,10678,,555,277,278
2019-09-25T07:00:00+0200,13788,11745,,620,329,291
2019-09-25T08:00:00+0200,14571,12504,,635,337,297
2019-09-25T09:00:00+0200,14811,12584,,665,355,310
2019-09-25T10:00:00+0200,14806,12294,,727,382,344
2019-09-25T11:00:00+0200,14666,12163,,737,367,370
2019-09-25T12:00:00+0200,14276,11995,,723,339,384
2019-09-25T13:00:00+0200,14230,11962,,730,351,378
2019-09-25T14:00:00+0200,14165,12113,,722,328,394
2019-09-25T15:00:00+0200,14355,12278,,702,340,362
2019-09-25T16:00:00+0200,14507,12506,,707,346,361
2019-09-25T17:00:00+0200,14995,12781,,696,307,388
2019-09-25T18:00:00+0200,14715,12429,,649,276,372
2019-09-25T19:00:00+0200,14803,12350,,670,271,400
2019-09-25T20:00:00+0200,14639,12573,,686,229,457
2019-09-25T21:00:00+0200,13842,12254,,818,296,522
2019-09-25T22:00:00+0200,12992,11591,,870,393,477
2019-09-25T23:00:00+0200,12201,11010,,909,470,439
2019-09-26T00:00:00+0200,11448,10405,,1038,553,485
2019-09-26T01:00:00+0200,10953,9965,,1062,514,548
2019-09-26T02:00:00+0200,10764,9724,,1047,497,551
2019-09-26T03:00:00+0200,10687,9623,,1019,514,505
2019-09-26T04:00:00+0200,10677,9625,,934,471,464
2019-09-26T05:00:00+0200,11097,9909,,986,555,430
2019-09-26T06:00:00+0200,12309,10811,,987,567,420
2019-09-26T07:00:00+0200,14012,11985,,981,601,380
2019-09-26T08:00:00+0200,14940,12682,,1013,593,420
2019-09-26T09:00:00+0200,15211,12561,,1092,655,436
2019-09-26T10:00:00+0200,15292,12030,,1216,748,468
2019-09-26T11:00:00+0200,15315,11572,,1379,810,569
2019-09-26T12:00:00+0200,15237,11138,,1418,834,584
2019-09-26T13:00:00+0200,15195,11049,,1453,837,616
2019-09-26T14:00:00+0200,15094,10987,,1492,834,658
2019-09-26T15:00:00+0200,15058,11048,,1481,829,652
2019-09-26T16:00:00+0200,15184,11403,,1508,848,660
2019-09-26T17:00:00+0200,15465,12061,,1527,853,674
2019-09-26T18:00:00+0200,15075,12238,,1567,835,733
2019-09-26T19:00:00+0200,15153,12380,,1572,837,735
2019-09-26T20:00:00+0200,14866,12745,,1574,810,765
2019-09-26T21:00:00+0200,13949,12403,,1650,828,823
2019-09-26T22:00:00+0200,13044,11695,,1470,743,727
2019-09-26T23:00:00+0200,12243,11063,,1324,646,679
2019-09-27T00:00:00+0200,11415,10379,,1329,653,676
2019-09-27T01:00:00+0200,10910,9845,,1412,720,692
2019-09-27T02:00:00+0200,10666,9632,,1298,668,630
2019-09-27T03:00:00+0200,10599,9534,,1151,529,623
2019-09-27T04:00:00+0200,10610,9571,,1055,428,626
2019-09-27T05:00:00+0200,11058,9892,,1046,398,647
2019-09-27T06:00:00+0200,12238,10772,,1031,379,652
2019-09-27T07:00:00+0200,13870,11648,,1104,475,630
2019-09-27T08:00:00+0200,14636,12683,,1104,513,591
2019-09-27T09:00:00+0200,14660,12567,,1253,639,613
2019-09-27T10:00:00+0200,14333,11926,,1368,715,653
2019-09-27T11:00:00+0200,14027,11489,,1498,811,687
2019-09-27T12:00:00+0200,13654,11015,,1538,803,735
2019-09-27T13:00:00+0200,13737,10784,,1603,813,790
2019-09-27T14:00:00+0200,13668,10302,,1589,813,776
2019-09-27T15:00:00+0200,13621,11032,,1624,827,797
2019-09-27T16:00:00+0200,13950,11434,,1639,810,829
2019-09-27T17:00:00+0200,14576,12046,,1620,836,785
2019-09-27T18:00:00+0200,14572,12214,,1648,845,803
2019-09-27T19:00:00+0200,14732,12234,,1716,847,869
2019-09-27T20:00:00+0200,14543,12411,,1814,848,966
2019-09-27T21:00:00+0200,13700,12006,,1921,848,1073
2019-09-27T22:00:00+0200,12843,11438,,1874,832,1042
2019-09-27T23:00:00+0200,12197,10917,,1792,841,951
2019-09-28T00:00:00+0200,11511,10206,,1852,848,1004
2019-09-28T01:00:00+0200,10912,9718,,1771,825,947
2019-09-28T02:00:00+0200,10565,9441,,1763,825,938
2019-09-28T03:00:00+0200,10362,9288,,1641,827,815
2019-09-28T04:00:00+0200,10270,9188,,1502,800,702
2019-09-28T05:00:00+0200,10319,9205,,1441,803,639
2019-09-28T06:00:00+0200,10731,9466,,1494,826,668
2019-09-28T07:00:00+0200,11405,9564,,1547,834,714
2019-09-28T08:00:00+0200,11996,9648,,1621,840,781
2019-09-28T09:00:00+0200,12282,9488,,1754,845,910
2019-09-28T10:00:00+0200,12246,8918,,1832,847,984
2019-09-28T11:00:00+0200,12069,8409,,1931,844,1087
2019-09-28T12:00:00+0200,12184,8014,,2006,854,1152
2019-09-28T13:00:00+0200,12243,7749,,1981,849,1132
2019-09-28T14:00:00+0200,12006,7717,,1987,850,1137
2019-09-28T15:00:00+0200,11892,7765,,2002,847,1155
2019-09-28T16:00:00+0200,12240,8262,,2030,847,1183
2019-09-28T17:00:00+0200,12901,9238,,1990,841,1148
2019-09-28T18:00:00+0200,13170,9921,,1806,625,1181
2019-09-28T19:00:00+0200,13397,10260,,1652,474,1178
2019-09-28T20:00:00+0200,13277,10707,,1576,441,1136
2019-09-28T21:00:00+0200,12652,10660,,1530,459,1071
2019-09-28T22:00:00+0200,12061,10440,,1538,549,989
2019-09-28T23:00:00+0200,11444,10082,,1530,542,988
2019-09-29T00:00:00+0200,10822,9673,,1676,771,906
2019-09-29T01:00:00+0200,10378,9244,,1497,688,808
2019-09-29T02:00:00+0200,10098,8952,,1483,713,771
2019-09-29T03:00:00+0200,9947,8778,,1347,660,687
2019-09-29T04:00:00+0200,9906,8679,,1434,753,680
2019-09-29T05:00:00+0200,10001,8680,,1528,799,730
2019-09-29T06:00:00+0200,10229,8750,,1308,516,791
2019-09-29T07:00:00+0200,10639,8633,,1324,412,912
2019-09-29T08:00:00+0200,11258,8572,,1739,759,980
2019-09-29T09:00:00+0200,12049,8400,,1943,842,1101
2019-09-29T10:00:00+0200,12381,7947,,1991,845,1146
2019-09-29T11:00:00+0200,12585,7600,,2019,841,1178
2019-09-29T12:00:00+0200,12761,7475,,2051,841,1210
2019-09-29T13:00:00+0200,12772,7322,,2056,836,1220
2019-09-29T14:00:00+0200,12604,7358,,2042,836,1207
2019-09-29T15:00:00+0200,12562,7748,,2029,833,1196
2019-09-29T16:00:00+0200,12719,8466,,1731,591,1140
2019-09-29T17:00:00+0200,13223,9575,,1494,421,1072
2019-09-29T18:00:00+0200,13390,10226,,1390,368,1022
2019-09-29T19:00:00+0200,13559,10616,,1403,374,1029
2019-09-29T20:00:00+0200,13367,11111,,1326,353,973
2019-09-29T21:00:00+0200,12745,11027,,1311,341,970
2019-09-29T22:00:00+0200,12134,10735,,1265,303,962
2019-09-29T23:00:00+0200,11382,10310,,1293,339,954
2019-09-30T00:00:00+0200,10790,9848,,1504,342,1162
2019-09-30T01:00:00+0200,10420,9513,,2024,794,1230
2019-09-30T02:00:00+0200,10220,9302,,2072,834,1238
2019-09-30T03:00:00+0200,10173,9220,,2093,833,1260
2019-09-30T04:00:00+0200,10289,9317,,2009,816,1193
2019-09-30T05:00:00+0200,10766,9666,,1911,821,1090
2019-09-30T06:00:00+0200,11977,10556,,1822,831,992
2019-09-30T07:00:00+0200,13782,11628,,1640,796,844
2019-09-30T08:00:00+0200,14558,12391,,1554,793,761
2019-09-30T09:00:00+0200,14667,12469,,1540,772,768
2019-09-30T10:00:00+0200,14360,12069,,1477,761,716
2019-09-30T11:00:00+0200,13974,11858,,1498,709,790
2019-09-30T12:00:00+0200,13526,11566,,1450,716,734
2019-09-30T13:00:00+0200,13369,11501,,1320,667,653
2019-09-30T14:00:00+0200,13270,11512,,1232,619,613
2019-09-30T15:00:00+0200,13376,11585,,1188,621,566
2019-09-30T16:00:00+0200,13811,11837,,1045,592,452
2019-09-30T17:00:00+0200,14645,12284,,873,545,327
2019-09-30T18:00:00+0200,14655,12230,,740,461,279
2019-09-30T19:00:00+0200,14931,12290,,525,300,224
2019-09-30T20:00:00+0200,14649,12607,,456,238,218
2019-09-30T21:00:00+0200,13786,12306,,368,147,221
2019-09-30T22:00:00+0200,12847,11631,,422,164,257
2019-09-30T23:00:00+0200,12042,11033,,520,207,313
2019-10-01T00:00:00+0200,11322,10338,,632,233,399
2019-10-01T01:00:00+0200,10876,9832,,776,251,524
2019-10-01T02:00:00+0200,10643,9604,0,836,277,559
2019-10-01T03:00:00+0200,10563,9464,0,816,281,535
2019-10-01T04:00:00+0200,10640,9453,0,890,280,611
2019-10-01T05:00:00+0200,11109,9687,0,1125,331,794
2019-10-01T06:00:00+0200,12369,10490,0,1401,451,950
2019-10-01T07:00:00+0200,14120,11610,0,1478,583,895
2019-10-01T08:00:00+0200,15105,12310,0,1428,627,801
2019-10-01T09:00:00+0200,15542,12185,0,1444,725,719
2019-10-01T10:00:00+0200,15233,11718,0,1366,731,635
2019-10-01T11:00:00+0200,14895,11714,0,1286,685,601
2019-10-01T12:00:00+0200,14689,11565,0,1223,682,541
2019-10-01T13:00:00+0200,14774,11079,0,1110,604,506
2019-10-01T14:00:00+0200,14508,11070,0,923,493,430
2019-10-01T15:00:00+0200,14556,11192,0,619,277,343
2019-10-01T16:00:00+0200,14891,11503,0,424,199,225
2019-10-01T17:00:00+0200,15371,11941,0,475,251,224
2019-10-01T18:00:00+0200,15103,11949,0,637,371,266
2019-10-01T19:00:00+0200,15270,12045,0,741,356,385
2019-10-01T20:00:00+0200,14864,12376,0,907,435,472
2019-10-01T21:00:00+0200,14094,12074,0,1099,576,523
2019-10-01T22:00:00+0200,13172,11521,0,979,499,480
2019-10-01T23:00:00+0200,12315,11013,0,865,449,416
2019-10-02T00:00:00+0200,11536,9542,0,1021,564,457
2019-10-02T01:00:00+0200,10994,9749,0,1035,592,443
2019-10-02T02:00:00+0200,10732,9493,0,946,623,323
2019-10-02T03:00:00+0200,10647,9437,0,1037,706,330
2019-10-02T04:00:00+0200,10722,9455,0,1063,719,344
2019-10-02T05:00:00+0200,11157,9717,0,955,623,332
2019-10-02T06:00:00+0200,12393,10546,0,1068,709,359
2019-10-02T07:00:00+0200,14157,11587,0,1116,755,362
2019-10-02T08:00:00+0200,14866,12355,0,1105,720,385
2019-10-02T09:00:00+0200,14681,12439,0,1049,723,326
2019-10-02T10:00:00+0200,14145,12168,0,1203,738,466
2019-10-02T11:00:00+0200,13787,11984,0,1204,759,446
2019-10-02T12:00:00+0200,13465,11718,0,1230,739,491
2019-10-02T13:00:00+0200,13413,11523,0,1430,780,650
2019-10-02T14:00:00+0200,13589,11552,0,1604,772,832
2019-10-02T15:00:00+0200,13966,11775,0,1681,829,853
2019-10-02T16:00:00+0200,14391,12086,0,1629,802,827
2019-10-02T17:00:00+0200,15018,12465,0,1681,835,846
2019-10-02T18:00:00+0200,14862,12229,0,1738,832,906
2019-10-02T19:00:00+0200,15193,12164,0,1653,823,830
2019-10-02T20:00:00+0200,14953,12370,0,1584,816,768
2019-10-02T21:00:00+0200,14109,12005,0,1571,810,762
2019-10-02T22:00:00+0200,13152,11446,0,1519,789,730
2019-10-02T23:00:00+0200,12314,10923,0,1497,763,734
2019-10-03T00:00:00+0200,11491,10323,0,1389,765,624
2019-10-03T01:00:00+0200,10965,9866,0,1196,688,508
2019-10-03T02:00:00+0200,10711,9622,0,1107,611,496
2019-10-03T03:00:00+0200,10579,9542,0,912,548,364
2019-10-03T04:00:00+0200,10637,9557,0,803,498,304
2019-10-03T05:00:00+0200,11106,9855,0,703,437,265
2019-10-03T06:00:00+0200,12396,10781,0,661,413,249
2019-10-03T07:00:00+0200,14134,12094,0,484,271,212
2019-10-03T08:00:00+0200,14926,12904,0,377,224,153
2019-10-03T09:00:00+0200,14887,12949,0,451,287,165
2019-10-03T10:00:00+0200,14362,12596,0,374,241,133
2019-10-03T11:00:00+0200,13887,12255,0,306,122,184
2019-10-03T12:00:00+0200,13718,11919,0,268,82,185
2019-10-03T13:00:00+0200,13730,11881,0,184,77,106
2019-10-03T14:00:00+0200,13813,11829,0,197,73,124
2019-10-03T15:00:00+0200,14148,11789,0,199,59,140
2019-10-03T16:00:00+0200,14476,12088,0,177,55,122
2019-10-03T17:00:00+0200,15053,12589,0,161,67,94
2019-10-03T18:00:00+0200,14934,12597,0,166,61,105
2019-10-03T19:00:00+0200,15237,12669,0,118,33,84
2019-10-03T20:00:00+0200,14837,12896,0,122,74,48
2019-10-03T21:00:00+0200,13958,12431,0,172,62,109
2019-10-03T22:00:00+0200,12935,11753,0,432,254,179
2019-10-03T23:00:00+0200,12165,11073,0,498,259,239
2019-10-04T00:00:00+0200,11366,10420,0,583,274,310
2019-10-04T01:00:00+0200,10779,9879,0,513,261,252
2019-10-04T02:00:00+0200,10596,9649,0,850,571,279
2019-10-04T03:00:00+0200,10532,9546,0,895,561,334
2019-10-04T04:00:00+0200,10597,9564,0,983,604,379
2019-10-04T05:00:00+0200,11038,9876,0,1086,669,416
2019-10-04T06:00:00+0200,12333,10735,0,1292,779,512
2019-10-04T07:00:00+0200,14277,12019,0,1361,809,553
2019-10-04T08:00:00+0200,15384,12828,0,1354,806,547
2019-10-04T09:00:00+0200,15952,12662,0,1355,794,561
2019-10-04T10:00:00+0200,16036,11989,0,1320,700,620
2019-10-04T11:00:00+0200,15966,11508,0,1258,604,654
2019-10-04T12:00:00+0200,15654,11062,0,991,416,574
2019-10-04T13:00:00+0200,15429,10921,0,1002,491,511
2019-10-04T14:00:00+0200,15121,10359,0,887,410,477
2019-10-04T15:00:00+0200,14936,10928,0,835,361,474
2019-10-04T16:00:00+0200,14968,11260,0,753,253,500
